#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
17561995770400,1.0504419,0.5952972,0.6500502,0.20197761088812966,-0.05812353389030262,0.9711871457637163,0.11234868673621462
17562028980300,1.0488185,0.59622407,0.65239495,0.2045492098880907,-0.0568624019803962,0.9706916740136624,0.11262309699050006
17562061835300,1.0464815,0.59678006,0.65475416,0.20536470707756496,-0.05599165105254881,0.9707170964656482,0.11134895926167031
17562094877800,1.0430484,0.5967592,0.65692437,0.2043262126928203,-0.0552267361114225,0.971047077877892,0.11076271470984571
17562127838300,1.0430484,0.5967592,0.65692437,0.2043262126928203,-0.0552267361114225,0.971047077877892,0.11076271470984571
17562161005800,1.0388721,0.59614867,0.6584575,0.2023179785960867,-0.05547503916892329,0.971336386083009,0.11178363313651793
17562193925100,1.033521,0.59524286,0.65918696,0.20021384020979469,-0.05569515674921915,0.971548215180248,0.11360692445093742
17562228029900,1.0255914,0.5940094,0.6587168,0.19738794643004193,-0.05407337839579528,0.971853255582386,0.11668469465578474
17562260422400,1.0169077,0.59262055,0.6571002,0.19278543879649723,-0.05088506553238659,0.972765244654097,0.11820432939136225
17562293078500,1.0169077,0.59262055,0.6571002,0.19278543879649723,-0.05088506553238659,0.972765244654097,0.11820432939136225
17562326615600,1.0051373,0.5904983,0.6541195,0.1842673996537901,-0.046833557204431275,0.974629414743042,0.11810862484190184
17562359798300,0.98896325,0.58704793,0.64914936,0.17107051278242025,-0.04339674517919202,0.9771971592744603,0.11805640207179513
17562392006200,0.98896325,0.58704793,0.64914936,0.17107051278242025,-0.04339674517919202,0.9771971592744603,0.11805640207179513
17562426226100,0.9757508,0.5844576,0.64461434,0.16086343794154664,-0.04064548743936677,0.9788819049527601,0.11941990973241405
17562457891000,0.95483863,0.5816272,0.63753116,0.14599855509679505,-0.03512551408217183,0.9814189371776643,0.11944659860864608
17562490933200,0.95483863,0.5816272,0.63753116,0.14599855509679505,-0.03512551408217183,0.9814189371776643,0.11944659860864608
17562523792000,0.93282586,0.5800032,0.6308185,0.13255858345388408,-0.030941807486364506,0.9838016162055122,0.11664135824654366
17562556941700,0.90974635,0.57974863,0.6244076,0.12142015528528938,-0.029451879929533138,0.9855044498501057,0.11476372242461169
17562589893400,0.88509715,0.57924443,0.6180875,0.11225737145839364,-0.028928329807109857,0.986916604405173,0.1120582448425208
17562622802900,0.88509715,0.57924443,0.6180875,0.11225737145839364,-0.028928329807109857,0.986916604405173,0.1120582448425208
17562655809500,0.86604697,0.5788736,0.61314243,0.10628854079763488,-0.029304047332874283,0.9875420832163294,0.11227044482754296
17562688883800,0.8458167,0.57925826,0.60786325,0.09975238839390053,-0.028859788372572658,0.987967606592095,0.11461492899919275
17562722049100,0.8458167,0.57925826,0.60786325,0.09975238839390053,-0.028859788372572658,0.987967606592095,0.11461492899919275
17562755150900,0.8240947,0.5811795,0.60244024,0.0932641196881992,-0.029179495033011288,0.9882744260382023,0.1173201597649172
17562787720700,0.8078066,0.58420247,0.5978816,0.09000028855573786,-0.02852733986738976,0.9884664396090316,0.11840708047502409
17562821412800,0.8078066,0.58420247,0.5978816,0.09000028855573786,-0.02852733986738976,0.9884664396090316,0.11840708047502409
17562853764400,0.79225576,0.5850863,0.5958655,0.08637408920172017,-0.028634496746539603,0.9887849757867401,0.11842235417800832
17562886797100,0.77716434,0.58780503,0.59346306,0.08170249092413855,-0.031179601596614495,0.9889175700063205,0.11997739434519165
17562919882900,0.77716434,0.58780503,0.59346306,0.08170249092413855,-0.031179601596614495,0.9889175700063205,0.11997739434519165
17562953190100,0.7684167,0.58994883,0.59255654,0.0795242314356034,-0.03175682360145027,0.9889784207568177,0.12078528075338431
17562985848400,0.7609172,0.59192395,0.5924082,0.07781825672611832,-0.03197084239167526,0.9891371145398559,0.12054025384344712
17563019376400,0.7558622,0.59330887,0.5928379,0.07616201830817883,-0.03294509811211374,0.9892514801737272,0.12039716131079498
17563051855700,0.7517638,0.59421355,0.593711,0.07422769349210655,-0.034591754296163305,0.9893252407407909,0.12053724771510194
17563085266100,0.7517638,0.59421355,0.593711,0.07422769349210655,-0.034591754296163305,0.9893252407407909,0.12053724771510194
17563117918500,0.74876577,0.5944844,0.5950345,0.07321183414767278,-0.03612474642330801,0.9893721296982135,0.12032380900306686
17563150835200,0.7466824,0.5936287,0.59735173,0.07444721704066652,-0.03738265834007421,0.9894718379168607,0.11834538731931572
17563183830900,0.7466824,0.5936287,0.59735173,0.07444721704066652,-0.03738265834007421,0.9894718379168607,0.11834538731931572
17563218061200,0.7460258,0.59232384,0.60038674,0.07701679958920173,-0.03887300487395745,0.9892619039938427,0.1179753676814907
17563250711100,0.7456787,0.5921842,0.60348785,0.08108610543218352,-0.03901363081250326,0.988678223222379,0.1200764383320321
